+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121
Lista tabu: [((92,90,2.0),1), ((90,93,1.0),1), ((83,96,7.81),1), ((96,103,3.0),1), ((86,118,5.0),2), ((93,88,3.162),2), ((88,118,9.055),1), ((1,54,82.298),3), ((58,55,2.236),3), ((54,55,2.828),2), ((6,11,3.162),4), ((10,8,2.236),4), ((11,8,3.0),3), ((96,103,3.0),5), ((103,102,2.236),5), ((115,91,4.472),5), ((91,92,1.414),5), ((102,91,10.44),4), ((56,59,2.236),6), ((57,61,5.099),6), ((59,61,3.606),5), ((103,102,2.236),7), ((117,104,5.831),7), ((103,117,9.849),6), ((46,49,4.472),8), ((43,40,3.0),8), ((39,43,3.606),8), ((46,43,6.708),7), ((1,89,3.162),9), ((89,3,41.437),9), ((113,86,2.236),9), ((89,86,6.403),8), ((69,74,5.0),10), ((77,78,2.828),10), ((69,77,3.606),9), ((46,49,4.472),11), ((45,42,3.162),11), ((46,45,10.0),10), ((27,29,5.0),12), ((26,20,3.162),12), ((23,26,2.236),12), ((27,26,6.0),11)]

ADD: [(87,96,5.385)]

DROP: [(1,87,6.403), (83,96,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72683 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.248

Lista tabu: [((113,86,2.236),1), ((86,118,5.0),1), ((87,112,1.0),1), ((112,83,3.0),1), ((100,102,2.236),2), ((103,96,3.0),2), ((96,102,4.472),1), ((31,34,2.236),3), ((28,25,3.0),3), ((25,34,6.325),2), ((1,89,3.162),4), ((89,3,41.437),4), ((90,93,1.0),4), ((89,90,7.28),3), ((95,94,2.0),5), ((97,101,6.325),5), ((103,96,3.0),5), ((94,103,5.657),4), ((86,118,5.0),6), ((90,93,1.0),6), ((118,93,8.246),5), ((32,31,2.0),7), ((34,28,3.606),7), ((29,33,2.828),7), ((33,34,8.062),6), ((65,63,2.236),8), ((66,60,5.831),8), ((60,63,7.616),7), ((86,118,5.0),9), ((90,93,1.0),9), ((92,90,2.0),9), ((118,90,7.28),8), ((32,31,2.0),10), ((34,28,3.606),10), ((31,28,2.0),9), ((121,106,9.0),11), ((108,105,2.236),11), ((106,105,5.0),10), ((102,103,2.236),12), ((103,96,3.0),12), ((90,93,1.0),12), ((93,88,3.162),12), ((102,93,8.0),11)]

ADD: [(86,82,6.708)]

DROP: [(82,85,7.0), (86,118,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72701 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1054.878

Lista tabu: [((82,85,7.0),3), ((86,118,5.0),3), ((86,82,6.708),1), ((24,27,2.236),1), ((32,31,2.0),1), ((35,32,3.0),1), ((97,101,6.325),2), ((100,102,2.236),2), ((108,105,2.236),2), ((105,100,3.606),1), ((1,110,24.042),3), ((110,22,49.739),3), ((115,91,4.472),3), ((91,92,1.414),3), ((110,115,8.062),2), ((92,90,2.0),4), ((90,93,1.0),4), ((98,95,3.162),4), ((95,94,2.0),4), ((93,95,5.0),3), ((28,25,3.0),5), ((23,26,2.236),5), ((27,29,5.0),5), ((27,25,8.0),4), ((95,94,2.0),6), ((119,19,1.414),6), ((95,19,8.246),5), ((75,76,2.0),7), ((74,77,2.0),7), ((69,74,5.0),7), ((74,76,6.0),6), ((95,94,2.0),8), ((97,101,6.325),8), ((96,87,5.385),8), ((87,97,7.81),7), ((27,29,5.0),9), ((30,37,8.544),9), ((29,37,5.0),8), ((96,87,5.385),10), ((83,1,5.0),10), ((83,96,7.81),9), ((2,4,7.211),11), ((5,6,2.236),11), ((5,2,8.062),10), ((35,32,3.0),12), ((34,28,3.606),12), ((34,35,4.472),11)]

ADD: [(76,79,4.123)]

DROP: [(75,76,2.0), (73,72,3.606), (79,75,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72726 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1053.239

Lista tabu: [((58,55,2.236),1), ((59,57,3.606),1), ((56,59,2.236),1), ((28,25,3.0),2), ((23,26,2.236),2), ((21,24,2.236),2), ((21,25,7.616),1), ((43,40,3.0),3), ((48,47,2.0),3), ((50,48,2.828),3), ((48,40,8.246),2), ((75,72,2.236),4), ((74,77,2.0),4), ((69,74,5.0),4), ((74,72,3.606),3), ((85,118,2.236),5), ((91,92,1.414),5), ((92,118,8.062),4), ((1,89,3.162),6), ((89,3,41.437),6), ((82,86,6.708),6), ((89,86,6.403),5), ((5,6,2.236),7), ((10,8,2.236),7), ((5,10,3.606),6), ((106,107,1.414),8), ((102,103,2.236),8), ((102,106,4.123),7), ((108,105,2.236),9), ((100,102,2.236),9), ((108,100,5.657),8), ((118,114,2.828),10), ((113,85,2.236),10), ((86,113,2.236),10), ((113,114,5.831),9), ((31,34,2.236),11), ((28,25,3.0),11), ((25,34,6.325),10), ((35,32,3.0),12), ((34,28,3.606),12), ((28,32,2.828),11)]

ADD: [(20,17,3.0)]

DROP: [(20,18,3.606), (17,1,74.095)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72807 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1053.176

Lista tabu: [((22,21,3.0),1), ((20,17,3.0),1), ((21,24,2.236),2), ((20,17,3.0),2), ((21,20,4.0),1), ((35,32,3.0),3), ((29,33,2.828),3), ((27,29,5.0),3), ((29,35,5.385),2), ((25,23,1.0),4), ((26,20,3.162),4), ((20,23,3.606),3), ((1,89,3.162),5), ((89,3,41.437),5), ((120,82,7.071),5), ((89,82,7.071),4), ((76,73,0.0),6), ((75,72,2.236),6), ((72,73,3.606),5), ((96,87,5.385),7), ((87,112,1.0),7), ((86,113,2.236),7), ((113,85,2.236),7), ((87,85,5.831),6), ((119,19,1.414),8), ((92,90,2.0),8), ((92,119,7.071),7), ((78,80,4.123),9), ((79,76,4.123),9), ((81,79,4.472),9), ((79,78,3.0),8), ((34,28,3.606),10), ((37,35,2.0),10), ((30,37,8.544),10), ((37,28,6.403),9), ((4,5,1.0),11), ((10,8,2.236),11), ((9,10,11.18),11), ((4,10,4.472),10), ((5,6,2.236),12), ((7,1,42.19),12), ((5,7,4.0),11)]

ADD: [(100,117,5.385)]

DROP: [(97,101,6.325), (100,102,2.236), (104,117,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72881 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1051.481

Lista tabu: [((41,44,5.0),1), ((46,49,4.472),1), ((116,98,5.099),2), ((98,95,3.162),2), ((111,41,55.227),2), ((41,44,5.0),2), ((98,111,7.071),1), ((91,92,1.414),3), ((92,90,2.0),3), ((98,95,3.162),3), ((92,98,7.071),2), ((47,45,2.0),4), ((39,43,3.606),4), ((47,39,8.246),3), ((107,108,3.162),5), ((97,102,4.472),5), ((97,107,7.81),4), ((111,41,55.227),6), ((41,44,5.0),6), ((117,116,7.81),6), ((116,98,5.099),6), ((111,116,4.0),5), ((80,81,4.0),7), ((79,76,4.123),7), ((76,81,8.062),6), ((50,48,2.828),8), ((43,40,3.0),8), ((39,43,3.606),8), ((50,43,8.062),7), ((91,92,1.414),9), ((92,90,2.0),9), ((95,94,2.0),9), ((94,92,4.0),8), ((16,15,3.0),10), ((14,13,7.071),10), ((14,16,4.472),9), ((35,32,3.0),11), ((36,30,8.602),11), ((33,36,1.414),11), ((35,36,3.606),10), ((1,89,3.162),12), ((89,3,41.437),12), ((82,86,6.708),12), ((89,86,6.403),11)]

ADD: [(117,101,3.162)]

DROP: [(104,101,4.472), (100,117,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73181 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 40 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73202 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1064.651

Lista tabu: [((42,38,3.606),1), ((39,43,3.606),1), ((105,108,2.236),2), ((106,121,9.0),2), ((105,106,5.0),1), ((91,92,1.414),3), ((92,90,2.0),3), ((95,98,3.162),3), ((92,98,7.071),2), ((21,24,2.236),4), ((27,29,5.0),4), ((24,29,4.472),3), ((22,21,3.0),5), ((17,1,74.095),5), ((22,17,7.616),4), ((84,19,8.485),6), ((119,109,3.606),6), ((91,92,1.414),6), ((119,92,7.071),5), ((119,109,3.606),7), ((115,91,4.472),7), ((109,91,9.22),6), ((22,21,3.0),8), ((36,30,8.602),8), ((22,36,10.296),7), ((78,80,4.123),9), ((69,74,5.0),9), ((99,69,32.016),9), ((69,80,7.211),8), ((87,112,1.0),10), ((112,83,3.0),10), ((86,118,5.0),10), ((118,114,2.828),10), ((112,114,10.296),9), ((69,74,5.0),11), ((75,76,2.0),11), ((79,75,4.123),11), ((69,75,8.062),10), ((92,90,2.0),12), ((85,113,2.236),12), ((82,85,7.0),12), ((85,90,5.099),11)]

ADD: [(19,91,4.243)]

DROP: [(115,91,4.472), (19,119,1.414), (84,19,8.485)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73264 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1063.281

Lista tabu: [((28,25,3.0),1), ((36,30,8.602),1), ((33,36,1.414),1), ((11,12,1.414),2), ((10,8,2.236),2), ((12,8,4.123),1), ((59,57,3.606),3), ((58,55,2.236),3), ((57,55,8.0),2), ((120,82,7.071),4), ((82,85,7.0),4), ((87,112,1.0),4), ((112,83,3.0),4), ((82,87,6.403),3), ((47,45,2.0),5), ((43,40,3.0),5), ((39,43,3.606),5), ((47,43,6.403),4), ((24,27,2.236),6), ((32,31,2.0),6), ((35,32,3.0),6), ((24,32,7.211),5), ((69,74,5.0),7), ((77,78,2.828),7), ((75,76,2.0),7), ((77,76,6.325),6), ((91,92,1.414),8), ((93,88,3.162),8), ((90,93,1.0),8), ((93,91,3.606),7), ((23,26,2.236),9), ((29,33,2.828),9), ((27,29,5.0),9), ((29,23,5.657),8), ((96,103,3.0),10), ((94,95,2.0),10), ((97,94,1.0),10), ((96,94,4.123),9), ((28,25,3.0),11), ((23,26,2.236),11), ((27,29,5.0),11), ((27,25,8.0),10), ((94,95,2.0),12), ((95,98,3.162),12), ((90,93,1.0),12), ((93,88,3.162),12), ((95,90,5.657),11)]

ADD: [(75,72,2.236)]

DROP: [(79,75,4.123), (73,72,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73291 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.523

Lista tabu: [((45,42,3.162),1), ((50,48,2.828),1), ((51,50,5.0),1), ((46,49,4.472),2), ((43,40,3.0),2), ((39,43,3.606),2), ((49,43,5.385),1), ((28,25,3.0),3), ((29,33,2.828),3), ((27,29,5.0),3), ((29,28,4.0),2), ((1,87,6.403),4), ((96,103,3.0),4), ((103,87,8.246),3), ((113,86,2.236),5), ((86,118,5.0),5), ((97,94,1.0),5), ((94,95,2.0),5), ((86,97,8.062),4), ((27,29,5.0),6), ((32,31,2.0),6), ((35,32,3.0),6), ((27,32,7.81),5), ((102,100,2.236),7), ((105,108,2.236),7), ((104,105,2.828),7), ((102,105,4.0),6), ((1,89,3.162),8), ((89,3,41.437),8), ((83,96,7.81),8), ((96,89,5.831),7), ((54,56,2.828),9), ((59,57,3.606),9), ((59,54,5.0),8), ((96,103,3.0),10), ((103,102,2.236),10), ((90,93,1.0),10), ((93,88,3.162),10), ((103,88,6.083),9), ((30,37,8.544),11), ((35,32,3.0),11), ((37,32,3.606),10), ((48,47,2.0),12), ((43,40,3.0),12), ((39,43,3.606),12), ((48,43,5.385),11)]

ADD: [(101,117,3.162)]

DROP: [(117,104,5.831), (101,97,6.325), (100,101,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73334 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1057.695

Lista tabu: [((19,91,4.243),1), ((93,88,3.162),1), ((92,90,2.0),2), ((85,113,2.236),2), ((82,85,7.0),2), ((85,92,5.831),1), ((90,93,1.0),3), ((93,88,3.162),3), ((100,97,5.0),3), ((97,94,1.0),3), ((93,94,3.606),2), ((8,7,2.0),4), ((6,11,3.162),4), ((5,6,2.236),4), ((6,8,3.606),3), ((51,50,5.0),5), ((49,52,5.385),5), ((46,49,4.472),5), ((50,49,6.325),4), ((72,75,2.236),6), ((74,69,5.0),6), ((77,74,2.0),6), ((74,75,4.0),5), ((72,75,2.236),7), ((74,69,5.0),7), ((77,74,2.0),7), ((74,72,3.606),6), ((45,42,3.162),8), ((48,47,2.0),8), ((50,48,2.828),8), ((42,48,5.099),7), ((90,93,1.0),9), ((93,88,3.162),9), ((94,95,2.0),9), ((95,98,3.162),9), ((93,98,8.062),8), ((1,87,6.403),10), ((112,83,3.0),10), ((1,112,5.831),9), ((94,95,2.0),11), ((101,104,4.472),11), ((117,101,3.162),11), ((94,101,7.28),10), ((95,98,3.162),12), ((116,117,7.81),12), ((98,117,7.0),11)]

ADD: [(87,96,5.385)]

DROP: [(1,87,6.403), (83,96,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73522 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.533

Lista tabu: [((98,95,3.162),1), ((103,96,3.0),1), ((96,87,5.385),2), ((87,112,1.0),2), ((85,113,2.236),2), ((113,86,2.236),2), ((96,113,9.055),1), ((91,92,1.414),3), ((100,102,2.236),3), ((102,91,10.44),2), ((72,75,2.236),4), ((68,70,2.828),4), ((1,68,46.615),4), ((75,68,9.849),3), ((79,81,4.472),5), ((75,76,2.0),5), ((72,75,2.236),5), ((81,75,8.544),4), ((120,82,7.071),6), ((88,1,5.831),6), ((120,88,10.198),5), ((42,38,3.606),7), ((39,43,3.606),7), ((50,48,2.828),7), ((50,38,10.05),6), ((1,111,20.616),8), ((111,41,55.227),8), ((95,94,2.0),8), ((94,97,1.0),8), ((111,95,10.0),7), ((41,44,5.0),9), ((43,40,3.0),9), ((39,43,3.606),9), ((41,43,9.849),8), ((41,44,5.0),10), ((40,1,76.007),10), ((41,40,9.055),9), ((66,60,5.831),11), ((59,57,3.606),11), ((56,59,2.236),11), ((59,66,10.0),10), ((84,119,8.602),12), ((92,90,2.0),12), ((119,90,8.602),11)]

ADD: [(84,109,10.44)]

DROP: [(84,119,8.602), (109,115,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73549 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.241

Lista tabu: [((14,13,7.071),1), ((9,10,11.18),1), ((46,49,4.472),2), ((47,45,2.0),2), ((46,47,10.198),1), ((95,94,2.0),3), ((112,83,3.0),3), ((95,112,9.849),2), ((92,90,2.0),4), ((90,93,1.0),4), ((112,83,3.0),4), ((83,1,5.0),4), ((93,83,8.062),3), ((90,93,1.0),5), ((85,113,2.236),5), ((82,85,7.0),5), ((85,93,6.083),4), ((107,108,3.162),6), ((101,117,3.162),6), ((104,101,4.472),6), ((101,107,7.0),5), ((44,46,3.0),7), ((43,40,3.0),7), ((46,40,8.485),6), ((101,117,3.162),8), ((102,103,2.236),8), ((103,117,9.849),7), ((96,87,5.385),9), ((87,112,1.0),9), ((92,90,2.0),9), ((90,93,1.0),9), ((87,93,4.123),8), ((22,21,3.0),10), ((20,18,3.606),10), ((22,20,7.0),9), ((90,93,1.0),11), ((93,88,3.162),11), ((94,97,1.0),11), ((97,100,5.0),11), ((93,100,9.22),10), ((32,31,2.0),12), ((34,28,3.606),12), ((35,32,3.0),12), ((31,35,3.606),11)]

ADD: [(82,118,6.325)]

DROP: [(82,85,7.0), (85,113,2.236), (86,118,5.0), (118,114,2.828)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73584 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1055.621

Lista tabu: [((96,87,5.385),1), ((87,112,1.0),1), ((92,90,2.0),1), ((90,93,1.0),1), ((17,1,74.095),2), ((27,29,5.0),2), ((24,27,2.236),2), ((27,17,7.81),1), ((4,5,1.0),3), ((6,11,3.162),3), ((4,6,2.0),2), ((15,14,2.236),4), ((8,7,2.0),4), ((14,7,8.944),3), ((47,45,2.0),5), ((50,48,2.828),5), ((51,50,5.0),5), ((45,50,4.0),4), ((50,48,2.828),6), ((43,40,3.0),6), ((39,43,3.606),6), ((50,43,8.062),5), ((19,91,4.243),7), ((86,85,3.162),7), ((113,86,2.236),7), ((19,86,8.246),6), ((56,59,2.236),8), ((55,53,2.236),8), ((59,53,7.211),7), ((100,102,2.236),9), ((102,103,2.236),9), ((1,111,20.616),9), ((111,41,55.227),9), ((100,111,10.0),8), ((57,61,5.099),10), ((58,55,2.236),10), ((61,55,8.602),9), ((65,63,2.236),11), ((59,57,3.606),11), ((56,59,2.236),11), ((59,65,7.0),10), ((85,114,4.123),12), ((84,109,10.44),12), ((114,109,10.198),11)]

ADD: [(82,85,7.0)]

DROP: [(82,118,6.325), (85,114,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73601 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1052.794

Lista tabu: [((82,118,6.325),4), ((85,114,4.123),4), ((82,85,7.0),2), ((28,25,3.0),1), ((23,26,2.236),1), ((21,24,2.236),1), ((94,97,1.0),2), ((96,87,5.385),2), ((97,87,7.81),1), ((96,87,5.385),3), ((94,97,1.0),3), ((95,94,2.0),3), ((96,94,4.123),2), ((118,114,2.828),4), ((84,109,10.44),4), ((114,109,10.198),3), ((20,18,3.606),5), ((21,24,2.236),5), ((22,21,3.0),5), ((21,18,3.606),4), ((39,43,3.606),6), ((49,52,5.385),6), ((46,49,4.472),6), ((49,39,8.944),5), ((27,29,5.0),7), ((37,35,2.0),7), ((27,37,8.944),6), ((4,5,1.0),8), ((8,7,2.0),8), ((4,8,5.0),7), ((120,82,7.071),9), ((88,1,5.831),9), ((120,88,10.198),8), ((17,1,74.095),10), ((27,29,5.0),10), ((24,27,2.236),10), ((27,17,7.81),9), ((79,81,4.472),11), ((78,77,2.828),11), ((81,77,9.22),10), ((78,77,2.828),12), ((75,76,2.0),12), ((72,75,2.236),12), ((77,75,4.472),11)]

ADD: [(82,113,5.099)]

DROP: [(82,85,7.0), (113,118,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73701 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 43 seg. Admitimos el penultimo optimo local 

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73724 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1066.241

Lista tabu: [((35,32,3.0),1), ((34,28,3.606),1), ((15,14,2.236),2), ((10,12,2.0),2), ((11,10,1.414),2), ((10,14,5.385),1), ((22,21,3.0),3), ((20,18,3.606),3), ((22,20,7.0),2), ((9,8,12.0),4), ((14,13,7.071),4), ((15,14,2.236),4), ((14,8,7.211),3), ((42,38,3.606),5), ((39,43,3.606),5), ((50,48,2.828),5), ((50,38,10.05),4), ((1,120,7.071),6), ((103,102,2.236),6), ((96,103,3.0),6), ((1,103,6.708),5), ((61,64,3.162),7), ((63,62,2.0),7), ((65,63,2.236),7), ((61,63,5.0),6), ((77,78,2.828),8), ((73,72,3.606),8), ((72,78,6.083),7), ((108,107,3.162),9), ((106,121,9.0),9), ((121,107,10.05),8), ((44,46,3.0),10), ((45,42,3.162),10), ((44,45,10.44),9), ((35,32,3.0),11), ((26,20,3.162),11), ((23,26,2.236),11), ((35,26,8.0),10), ((10,12,2.0),12), ((8,7,2.0),12), ((12,7,5.0),11)]

ADD: [(85,84,5.099)]

DROP: [(84,19,8.485), (85,113,2.236), (82,85,7.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73755 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1065.655

Lista tabu: [((102,100,2.236),1), ((101,97,6.325),1), ((105,108,2.236),1), ((89,3,41.437),2), ((7,1,42.19),2), ((8,7,2.0),2), ((3,7,9.22),1), ((34,28,3.606),3), ((26,20,3.162),3), ((23,26,2.236),3), ((34,26,7.211),2), ((91,92,1.414),4), ((92,90,2.0),4), ((101,97,6.325),4), ((97,94,1.0),4), ((90,97,5.385),3), ((91,92,1.414),5), ((93,88,3.162),5), ((90,93,1.0),5), ((93,91,3.606),4), ((83,96,7.81),6), ((95,98,3.162),6), ((98,96,9.0),5), ((84,85,5.099),7), ((90,93,1.0),7), ((92,90,2.0),7), ((84,90,10.0),6), ((1,87,6.403),8), ((112,82,5.831),8), ((86,118,5.0),8), ((112,118,7.616),7), ((1,110,24.042),9), ((110,22,49.739),9), ((115,91,4.472),9), ((91,92,1.414),9), ((110,115,8.062),8), ((95,98,3.162),10), ((98,116,5.099),10), ((111,41,55.227),10), ((41,44,5.0),10), ((98,111,7.071),9), ((46,49,4.472),11), ((47,45,2.0),11), ((46,47,10.198),10), ((30,37,8.544),12), ((33,36,1.414),12), ((29,33,2.828),12), ((37,33,3.606),11)]

ADD: [(119,19,1.414)]

DROP: [(19,109,5.0), (119,115,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73771 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1064.285

Lista tabu: [((19,109,5.0),5), ((119,115,2.0),5), ((119,19,1.414),3), ((29,33,2.828),1), ((26,20,3.162),1), ((23,26,2.236),1), ((57,61,5.099),2), ((62,66,2.828),2), ((61,66,9.434),1), ((16,15,3.0),3), ((5,6,2.236),3), ((4,5,1.0),3), ((5,15,7.28),2), ((91,92,1.414),4), ((92,90,2.0),4), ((96,103,3.0),4), ((103,92,8.944),3), ((84,85,5.099),5), ((90,93,1.0),5), ((92,90,2.0),5), ((84,90,10.0),4), ((1,89,3.162),6), ((89,3,41.437),6), ((97,94,1.0),6), ((94,89,9.22),5), ((22,21,3.0),7), ((24,27,2.236),7), ((24,22,4.472),6), ((10,12,2.0),8), ((5,6,2.236),8), ((4,5,1.0),8), ((12,5,3.0),7), ((82,113,5.099),9), ((113,86,2.236),9), ((120,83,5.0),9), ((83,96,7.81),9), ((82,83,5.0),8), ((1,89,3.162),10), ((89,3,41.437),10), ((88,1,5.831),10), ((88,89,4.0),9), ((46,49,4.472),11), ((43,40,3.0),11), ((39,43,3.606),11), ((49,43,5.385),10), ((48,47,2.0),12), ((42,38,3.606),12), ((38,47,8.062),11)]

ADD: [(75,72,2.236)]

DROP: [(79,75,4.123), (73,72,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73851 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1060.998

Lista tabu: [((84,85,5.099),1), ((85,19,7.071),1), ((120,83,5.0),1), ((83,96,7.81),1), ((27,29,5.0),2), ((32,31,2.0),2), ((35,32,3.0),2), ((27,32,7.81),1), ((75,76,2.0),3), ((80,78,4.123),3), ((75,80,8.062),2), ((32,31,2.0),4), ((34,28,3.606),4), ((35,32,3.0),4), ((31,35,3.606),3), ((85,19,7.071),5), ((109,115,5.0),5), ((19,115,1.414),4), ((4,5,1.0),6), ((6,11,3.162),6), ((11,5,2.236),5), ((1,89,3.162),7), ((89,3,41.437),7), ((97,94,1.0),7), ((94,89,9.22),6), ((108,107,3.162),8), ((107,106,1.414),8), ((88,1,5.831),8), ((88,107,9.0),7), ((101,97,6.325),9), ((108,107,3.162),9), ((97,107,7.81),8), ((89,3,41.437),10), ((4,5,1.0),10), ((5,3,7.28),9), ((72,75,2.236),11), ((80,78,4.123),11), ((72,80,10.0),10), ((23,26,2.236),12), ((29,33,2.828),12), ((27,29,5.0),12), ((29,23,5.657),11)]

ADD: [(85,86,3.162)]

DROP: [(86,118,5.0), (85,19,7.071), (84,85,5.099)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73951 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 45 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 73959 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1062.547

