+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80
Lista tabu: [((80,3,17.72),1), ((53,12,11.402),1), ((27,36,13.0),2), ((66,70,11.402),2), ((27,66,15.232),1), ((40,78,16.279),3), ((78,52,5.0),3), ((4,61,10.63),3), ((78,61,17.205),2), ((47,40,21.932),4), ((40,78,16.279),4), ((21,60,17.205),4), ((60,28,2.0),4), ((47,60,19.698),3), ((28,6,12.083),5), ((6,1,62.266),5), ((18,30,7.28),5), ((6,30,7.211),4), ((21,60,17.205),6), ((60,28,2.0),6), ((13,45,1.414),6), ((60,13,19.416),5), ((63,79,34.655),7), ((60,28,2.0),7), ((79,28,17.029),6), ((25,1,73.682),14), ((24,31,13.454),14), ((45,24,7.211),14), ((25,24,13.0),12), ((31,7,5.831),9), ((25,24,13.0),9), ((25,31,9.487),8)]

ADD: [(24,63,8.602)]

DROP: [(1,63,54.406), (63,79,34.655), (24,1,61.465)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65527 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó en Path Relinking durante 4 min 59 seg en NODO 0. Partimos de otra solucion inicial    

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65548 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1913.177

Lista tabu: [((42,47,6.083),1), ((16,56,10.198),1), ((34,16,7.071),1), ((55,73,17.029),2), ((73,71,20.396),2), ((51,77,7.071),2), ((73,51,9.487),1), ((65,34,12.042),3), ((16,56,10.198),3), ((65,16,15.264),2), ((24,45,7.211),4), ((45,13,1.414),4), ((52,4,11.662),4), ((4,45,19.698),3), ((62,76,12.083),5), ((21,60,17.205),5), ((79,62,13.416),5), ((79,76,17.72),4), ((59,33,19.0),6), ((46,51,9.055),6), ((33,51,10.0),5), ((46,51,9.055),7), ((77,1,65.115),7), ((77,46,15.232),6), ((43,64,44.272),8), ((12,24,13.038),8), ((24,64,14.036),7), ((26,42,4.243),9), ((42,47,6.083),9), ((40,61,2.236),9), ((61,30,11.314),9), ((47,61,21.401),8)]

ADD: [(67,52,17.029)]

DROP: [(78,52,5.0), (4,67,23.537)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65553 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1911.601

Lista tabu: [((59,33,19.0),1), ((46,51,9.055),1), ((46,51,9.055),2), ((77,1,65.115),2), ((77,46,15.232),1), ((43,64,44.272),3), ((12,24,13.038),3), ((24,64,14.036),2), ((26,42,4.243),4), ((42,47,6.083),4), ((40,61,2.236),4), ((61,30,11.314),4), ((47,61,21.401),3), ((78,52,5.0),11), ((4,67,23.537),11), ((67,52,17.029),9), ((56,48,21.378),6), ((26,42,4.243),6), ((26,56,21.471),5), ((74,37,15.0),7), ((37,54,10.63),7), ((68,67,0.0),7), ((67,52,17.029),7), ((54,67,8.062),6), ((47,32,16.279),8), ((65,34,12.042),8), ((1,65,71.847),8), ((47,65,12.042),7), ((1,53,73.171),9), ((19,3,27.659),9), ((53,3,21.401),8)]

ADD: [(78,52,5.0)]

DROP: [(52,4,11.662), (78,14,21.541)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65579 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1908.834

Lista tabu: [((62,76,12.083),1), ((21,60,17.205),1), ((24,45,7.211),2), ((45,13,1.414),2), ((4,14,26.627),2), ((4,45,19.698),1), ((32,18,2.0),3), ((18,1,65.299),3), ((54,40,22.472),3), ((40,61,2.236),3), ((18,61,10.05),2), ((22,11,23.537),4), ((11,72,8.062),4), ((8,41,22.136),4), ((11,8,14.56),3), ((25,7,4.0),5), ((7,31,5.831),5), ((19,3,27.659),5), ((3,38,2.0),5), ((7,38,16.279),4), ((34,16,7.071),6), ((26,42,4.243),6), ((34,26,17.0),5), ((11,72,8.062),7), ((72,15,7.071),7), ((64,12,6.708),7), ((12,24,13.038),7), ((11,12,18.028),6), ((52,78,5.0),8), ((4,14,26.627),8), ((68,67,0.0),8), ((78,68,17.464),7), ((54,40,22.472),9), ((61,30,11.314),9), ((30,40,13.454),8)]

ADD: [(67,78,17.464)]

DROP: [(52,78,5.0), (4,14,26.627), (67,52,17.029)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65710 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1908.245

Lista tabu: [((1,65,71.847),1), ((65,34,12.042),1), ((70,57,5.657),1), ((57,10,24.331),1), ((10,55,15.0),2), ((55,73,17.029),2), ((65,34,12.042),2), ((34,16,7.071),2), ((55,65,21.633),1), ((73,71,20.396),3), ((71,1,47.539),3), ((51,77,7.071),3), ((71,51,23.537),2), ((79,62,13.416),4), ((21,60,17.205),4), ((60,62,23.707),3), ((1,63,54.406),5), ((63,79,34.655),5), ((2,8,6.708),5), ((2,63,21.633),4), ((39,68,17.029),6), ((68,67,0.0),6), ((77,1,65.115),6), ((68,77,24.083),5), ((15,29,12.806),7), ((29,35,12.042),7), ((19,3,27.659),7), ((3,38,2.0),7), ((29,38,23.707),6), ((53,80,8.0),8), ((19,3,27.659),8), ((19,53,21.471),7), ((37,54,10.63),9), ((54,40,22.472),9), ((1,50,11.662),9), ((50,39,41.11),9), ((37,50,24.207),8)]

ADD: [(4,67,23.537)]

DROP: [(67,78,17.464), (4,52,11.662)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65810 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 0 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65826 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1908.245

Lista tabu: [((11,72,8.062),1), ((15,29,12.806),1), ((53,80,8.0),2), ((19,3,27.659),2), ((19,53,21.471),1), ((46,51,9.055),3), ((77,1,65.115),3), ((77,46,15.232),2), ((33,5,17.72),4), ((23,46,3.162),4), ((23,33,10.0),3), ((34,16,7.071),5), ((42,47,6.083),5), ((26,42,4.243),5), ((42,34,13.0),4), ((35,25,8.944),6), ((7,31,5.831),6), ((7,35,12.649),5), ((1,50,11.662),7), ((50,39,41.11),7), ((51,77,7.071),7), ((77,1,65.115),7), ((39,77,19.849),6), ((48,27,15.0),8), ((20,26,17.889),8), ((48,20,8.602),7), ((20,26,17.889),9), ((42,47,6.083),9), ((26,47,5.0),8)]

ADD: [(37,54,10.63)]

DROP: [(37,64,52.924), (43,54,13.038)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65926 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 0 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65934 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1914.868

Lista tabu: [((73,71,20.396),2), ((71,1,47.539),2), ((1,59,56.009),2), ((71,59,16.401),1), ((24,45,7.211),3), ((45,13,1.414),3), ((1,53,73.171),3), ((53,80,8.0),3), ((24,53,24.083),2), ((9,69,13.601),4), ((17,58,12.042),4), ((17,9,19.026),3), ((74,37,15.0),5), ((37,54,10.63),5), ((68,67,0.0),5), ((67,4,23.537),5), ((54,67,8.062),4), ((4,78,7.28),6), ((78,52,5.0),6), ((61,30,11.314),6), ((30,75,7.0),6), ((78,61,17.205),5), ((62,76,12.083),7), ((21,60,17.205),7), ((60,76,18.868),6), ((63,79,34.655),8), ((6,1,62.266),8), ((28,6,12.083),8), ((79,6,24.166),7), ((11,72,8.062),9), ((43,64,44.272),9), ((11,64,12.649),8)]

ADD: [(77,33,17.029)]

DROP: [(71,59,16.401), (59,33,19.0), (51,77,7.071), (77,1,65.115)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66002 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1896.547

Lista tabu: [((12,24,13.038),1), ((29,35,12.042),1), ((79,62,13.416),2), ((62,76,12.083),2), ((17,58,12.042),2), ((58,36,29.833),2), ((62,17,7.071),1), ((24,45,7.211),3), ((45,13,1.414),3), ((4,78,7.28),3), ((4,45,19.698),2), ((4,78,7.28),4), ((78,52,5.0),4), ((43,64,44.272),4), ((78,43,14.142),3), ((1,71,47.539),5), ((71,77,18.0),5), ((39,68,17.029),5), ((71,68,6.325),4), ((15,29,12.806),6), ((29,35,12.042),6), ((43,64,44.272),6), ((64,12,6.708),6), ((29,12,14.213),5), ((5,23,17.029),7), ((46,51,9.055),7), ((23,51,12.0),6), ((16,56,10.198),8), ((42,47,6.083),8), ((56,47,22.804),7), ((68,67,0.0),9), ((52,14,16.763),9), ((68,52,17.029),8)]

ADD: [(27,36,13.0)]

DROP: [(48,27,15.0), (27,20,12.207), (58,36,29.833)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66014 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1895.695

Lista tabu: [((48,27,15.0),4), ((27,20,12.207),4), ((58,36,29.833),4), ((27,36,13.0),2), ((5,23,17.029),1), ((46,51,9.055),1), ((42,47,6.083),2), ((47,32,16.279),2), ((40,61,2.236),2), ((61,30,11.314),2), ((47,40,21.932),1), ((1,43,28.018),3), ((43,64,44.272),3), ((25,7,4.0),3), ((7,31,5.831),3), ((64,7,21.633),2), ((21,60,17.205),4), ((42,47,6.083),4), ((21,47,18.439),3), ((80,49,10.817),5), ((19,3,27.659),5), ((53,80,8.0),5), ((49,53,16.643),4), ((47,32,16.279),6), ((18,1,65.299),6), ((47,18,18.248),5), ((76,21,2.0),7), ((21,60,17.205),7), ((26,42,4.243),7), ((42,47,6.083),7), ((76,42,18.788),6), ((25,7,4.0),8), ((7,31,5.831),8), ((53,80,8.0),8), ((80,49,10.817),8), ((25,80,21.095),7), ((20,26,17.889),9), ((47,32,16.279),9), ((47,20,22.825),8)]

ADD: [(77,46,15.232)]

DROP: [(77,33,17.029), (46,51,9.055)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66102 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1895.357

Lista tabu: [((42,47,6.083),1), ((47,32,16.279),1), ((76,21,2.0),1), ((21,60,17.205),1), ((69,44,7.81),2), ((17,58,12.042),2), ((17,69,6.708),1), ((76,21,2.0),3), ((21,60,17.205),3), ((42,47,6.083),3), ((47,32,16.279),3), ((76,47,18.111),2), ((65,34,12.042),4), ((42,47,6.083),4), ((34,47,15.556),3), ((80,49,10.817),5), ((19,3,27.659),5), ((53,80,8.0),5), ((49,53,16.643),4), ((29,35,12.042),6), ((25,7,4.0),6), ((29,25,20.616),5), ((52,14,16.763),7), ((14,1,22.204),7), ((8,41,22.136),7), ((41,14,19.026),6), ((63,79,34.655),8), ((79,62,13.416),8), ((25,7,4.0),8), ((25,79,18.974),7), ((32,18,2.0),9), ((24,45,7.211),9), ((32,45,17.029),8)]

ADD: [(46,59,23.087)]

DROP: [(77,46,15.232), (51,59,15.264)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66202 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 1 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66213 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1895.357

Lista tabu: [((69,44,7.81),1), ((44,17,2.0),1), ((21,60,17.205),1), ((17,58,12.042),2), ((58,27,17.117),2), ((79,62,13.416),2), ((62,76,12.083),2), ((58,76,10.44),1), ((50,39,41.11),3), ((14,1,22.204),3), ((50,14,24.187),2), ((61,30,11.314),4), ((75,1,53.907),4), ((61,75,8.062),3), ((68,67,0.0),5), ((67,4,23.537),5), ((74,37,15.0),5), ((37,54,10.63),5), ((68,37,11.045),4), ((4,78,7.28),6), ((78,52,5.0),6), ((61,30,11.314),6), ((30,75,7.0),6), ((78,61,17.205),5), ((19,3,27.659),7), ((80,49,10.817),7), ((53,80,8.0),7), ((3,80,17.72),6), ((21,60,17.205),8), ((42,47,6.083),8), ((21,47,18.439),7), ((59,46,23.087),9), ((23,5,17.029),9), ((51,77,7.071),9), ((23,77,17.72),8)]

ADD: [(60,28,2.0)]

DROP: [(47,28,18.974), (28,32,9.22), (60,6,13.038)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66247 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1890.325

Lista tabu: [((19,3,27.659),1), ((3,38,2.0),1), ((79,62,13.416),1), ((62,76,12.083),1), ((25,7,4.0),2), ((7,31,5.831),2), ((19,3,27.659),2), ((3,38,2.0),2), ((25,3,16.031),1), ((80,49,10.817),3), ((19,3,27.659),3), ((80,19,14.866),2), ((67,4,23.537),4), ((4,78,7.28),4), ((1,43,28.018),4), ((43,64,44.272),4), ((67,43,18.028),3), ((76,21,2.0),5), ((21,60,17.205),5), ((20,26,17.889),5), ((26,42,4.243),5), ((76,26,14.866),4), ((24,45,7.211),6), ((45,13,1.414),6), ((35,25,8.944),6), ((25,7,4.0),6), ((13,25,20.224),5), ((59,46,23.087),7), ((23,5,17.029),7), ((33,51,10.0),7), ((51,23,12.0),6), ((29,35,12.042),8), ((7,31,5.831),8), ((25,7,4.0),8), ((7,29,24.515),7), ((29,35,12.042),9), ((35,25,8.944),9), ((64,12,6.708),9), ((35,64,17.088),8)]

ADD: [(59,33,19.0)]

DROP: [(59,46,23.087), (33,51,10.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66347 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 2 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66396 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1942.011

Lista tabu: [((48,20,8.602),1), ((20,26,17.889),1), ((76,21,2.0),1), ((21,60,17.205),1), ((59,33,19.0),2), ((46,51,9.055),2), ((33,51,10.0),1), ((54,40,22.472),3), ((61,30,11.314),3), ((61,54,24.042),2), ((68,67,0.0),4), ((67,4,23.537),4), ((37,54,10.63),4), ((54,40,22.472),4), ((67,37,11.045),3), ((12,24,13.038),5), ((35,25,8.944),5), ((12,25,12.53),4), ((5,23,17.029),6), ((51,77,7.071),6), ((23,77,17.72),5), ((65,34,12.042),7), ((34,16,7.071),7), ((10,55,15.0),7), ((34,55,14.318),6), ((20,26,17.889),8), ((62,76,12.083),8), ((20,76,13.153),7), ((65,34,12.042),9), ((26,42,4.243),9), ((65,26,16.492),8)]

ADD: [(7,53,22.204)]

DROP: [(1,53,73.171), (7,38,16.279), (19,7,38.833)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66397 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1927.279

Lista tabu: [((59,33,19.0),1), ((46,51,9.055),1), ((54,40,22.472),2), ((61,30,11.314),2), ((61,54,24.042),1), ((68,67,0.0),3), ((67,4,23.537),3), ((37,54,10.63),3), ((54,40,22.472),3), ((67,37,11.045),2), ((12,24,13.038),4), ((35,25,8.944),4), ((12,25,12.53),3), ((5,23,17.029),5), ((51,77,7.071),5), ((23,77,17.72),4), ((65,34,12.042),6), ((34,16,7.071),6), ((10,55,15.0),6), ((34,55,14.318),5), ((20,26,17.889),7), ((62,76,12.083),7), ((20,76,13.153),6), ((65,34,12.042),8), ((26,42,4.243),8), ((65,26,16.492),7), ((1,53,73.171),15), ((7,38,16.279),15), ((19,7,38.833),15), ((7,53,22.204),13)]

ADD: [(53,3,21.401)]

DROP: [(1,7,75.027), (7,53,22.204), (25,3,16.031), (3,31,21.471)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66497 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 3 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66516 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1927.279

Lista tabu: [((43,64,44.272),1), ((12,24,13.038),1), ((8,41,22.136),1), ((25,7,4.0),2), ((7,31,5.831),2), ((1,3,88.769),2), ((3,53,21.401),2), ((25,3,16.031),1), ((12,24,13.038),3), ((35,25,8.944),3), ((12,25,12.53),2), ((72,15,7.071),4), ((15,29,12.806),4), ((64,12,6.708),4), ((64,15,18.358),3), ((35,25,8.944),5), ((25,7,4.0),5), ((3,53,21.401),5), ((53,80,8.0),5), ((25,80,21.095),4), ((20,26,17.889),6), ((62,76,12.083),6), ((20,76,13.153),5), ((34,16,7.071),7), ((16,56,10.198),7), ((48,10,31.953),7), ((16,48,19.925),6), ((69,44,7.81),8), ((17,58,12.042),8), ((44,58,13.454),7), ((65,34,12.042),9), ((16,56,10.198),9), ((65,16,15.264),8)]

ADD: [(48,20,8.602)]

DROP: [(70,48,11.18), (48,10,31.953), (56,57,15.297), (57,20,17.804)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66616 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 4 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66625 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1928.04

Lista tabu: [((20,26,17.889),1), ((32,18,2.0),1), ((3,53,21.401),2), ((80,49,10.817),2), ((49,53,16.643),1), ((22,11,23.537),3), ((11,72,8.062),3), ((8,41,22.136),3), ((11,8,14.56),2), ((5,23,17.029),4), ((46,51,9.055),4), ((51,23,12.0),3), ((48,56,21.378),5), ((16,34,7.071),5), ((56,34,12.083),4), ((39,68,17.029),6), ((68,67,0.0),6), ((77,71,18.0),6), ((71,1,47.539),6), ((68,77,24.083),5), ((61,30,11.314),7), ((75,1,53.907),7), ((61,75,8.062),6), ((1,63,54.406),8), ((63,79,34.655),8), ((2,8,6.708),8), ((8,63,19.209),7), ((32,20,35.468),9), ((16,34,7.071),9), ((56,16,10.198),9), ((20,16,24.021),8)]

ADD: [(3,38,2.0)]

DROP: [(19,38,29.614), (3,53,21.401), (1,3,88.769)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66629 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1899.23

Lista tabu: [((48,56,21.378),1), ((16,34,7.071),1), ((39,68,17.029),2), ((68,67,0.0),2), ((77,71,18.0),2), ((71,1,47.539),2), ((68,77,24.083),1), ((61,30,11.314),3), ((75,1,53.907),3), ((61,75,8.062),2), ((1,63,54.406),4), ((63,79,34.655),4), ((2,8,6.708),4), ((8,63,19.209),3), ((32,20,35.468),5), ((16,34,7.071),5), ((56,16,10.198),5), ((20,16,24.021),4), ((19,38,29.614),12), ((3,53,21.401),12), ((1,3,88.769),12), ((3,38,2.0),10), ((80,49,10.817),7), ((38,1,89.286),7), ((80,38,19.647),6), ((77,71,18.0),8), ((71,1,47.539),8), ((39,68,17.029),8), ((68,67,0.0),8), ((71,67,6.325),7), ((19,3,27.659),9), ((3,38,2.0),9), ((15,29,12.806),9), ((29,35,12.042),9), ((19,29,18.788),8)]

ADD: [(32,26,20.248)]

DROP: [(18,26,22.136), (32,20,35.468), (47,32,16.279)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66630 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1896.809

Lista tabu: [((39,68,17.029),1), ((68,67,0.0),1), ((77,71,18.0),1), ((71,1,47.539),1), ((61,30,11.314),2), ((75,1,53.907),2), ((61,75,8.062),1), ((1,63,54.406),3), ((63,79,34.655),3), ((2,8,6.708),3), ((8,63,19.209),2), ((32,20,35.468),4), ((16,34,7.071),4), ((56,16,10.198),4), ((20,16,24.021),3), ((19,38,29.614),11), ((3,53,21.401),11), ((1,3,88.769),11), ((3,38,2.0),9), ((80,49,10.817),6), ((38,1,89.286),6), ((80,38,19.647),5), ((77,71,18.0),7), ((71,1,47.539),7), ((39,68,17.029),7), ((68,67,0.0),7), ((71,67,6.325),6), ((19,3,27.659),8), ((3,38,2.0),8), ((15,29,12.806),8), ((29,35,12.042),8), ((19,29,18.788),7), ((18,26,22.136),15), ((32,20,35.468),15), ((47,32,16.279),15), ((32,26,20.248),13)]

ADD: [(42,20,19.647)]

DROP: [(26,42,4.243), (47,20,22.825)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66730 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 4 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66761 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1890.933

Lista tabu: [((34,16,7.071),1), ((16,56,10.198),1), ((70,57,5.657),1), ((57,10,24.331),1), ((28,6,12.083),2), ((6,1,62.266),2), ((68,67,0.0),2), ((67,4,23.537),2), ((6,4,21.378),1), ((1,65,71.847),3), ((26,32,20.248),3), ((65,32,17.493),2), ((56,48,21.378),4), ((48,20,8.602),4), ((70,57,5.657),4), ((57,10,24.331),4), ((56,57,15.297),3), ((76,21,2.0),5), ((21,60,17.205),5), ((47,26,5.0),5), ((26,32,20.248),5), ((60,26,21.378),4), ((67,4,23.537),6), ((78,52,5.0),6), ((52,4,11.662),5), ((72,15,7.071),7), ((15,29,12.806),7), ((64,12,6.708),7), ((64,15,18.358),6), ((47,26,5.0),8), ((21,60,17.205),8), ((47,60,19.698),7), ((5,23,17.029),9), ((46,51,9.055),9), ((5,46,18.439),8)]

ADD: [(63,64,9.22)]

DROP: [(63,79,34.655), (13,64,18.788)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66778 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1889.558

Lista tabu: [((20,42,19.647),1), ((42,47,6.083),1), ((76,21,2.0),1), ((21,60,17.205),1), ((69,44,7.81),2), ((79,62,13.416),2), ((69,62,8.062),1), ((15,29,12.806),3), ((29,35,12.042),3), ((63,64,9.22),3), ((64,12,6.708),3), ((29,12,14.213),2), ((59,33,19.0),4), ((51,77,7.071),4), ((46,51,9.055),4), ((59,51,15.264),3), ((26,32,20.248),5), ((32,18,2.0),5), ((24,45,7.211),5), ((45,43,35.228),5), ((32,24,22.136),4), ((77,71,18.0),6), ((71,1,47.539),6), ((67,4,23.537),6), ((4,71,23.707),5), ((34,16,7.071),7), ((42,47,6.083),7), ((20,42,19.647),7), ((34,42,13.0),6), ((11,72,8.062),8), ((72,15,7.071),8), ((8,41,22.136),8), ((72,8,22.204),7), ((69,44,7.81),9), ((44,17,2.0),9), ((13,79,30.017),9), ((79,62,13.416),9), ((44,62,9.055),8)]

ADD: [(13,6,6.403)]

DROP: [(13,79,30.017), (6,1,62.266), (28,6,12.083)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66798 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1883.749

Lista tabu: [((1,9,95.859),1), ((9,69,13.601),1), ((35,25,8.944),1), ((25,7,4.0),1), ((26,32,20.248),2), ((32,18,2.0),2), ((24,45,7.211),2), ((45,43,35.228),2), ((32,24,22.136),1), ((46,51,9.055),3), ((77,71,18.0),3), ((71,51,23.537),2), ((26,32,20.248),4), ((18,1,65.299),4), ((26,18,22.136),3), ((56,48,21.378),5), ((26,32,20.248),5), ((47,26,5.0),5), ((26,48,18.601),4), ((29,35,12.042),6), ((25,7,4.0),6), ((29,25,20.616),5), ((6,79,24.166),7), ((60,28,2.0),7), ((21,60,17.205),7), ((79,60,15.033),6), ((15,29,12.806),8), ((29,35,12.042),8), ((19,3,27.659),8), ((3,38,2.0),8), ((35,3,13.892),7), ((80,49,10.817),9), ((49,19,5.099),9), ((35,25,8.944),9), ((25,7,4.0),9), ((49,35,23.022),8)]

