+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78
Se estancó durante 4 min 48 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103758 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 49 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103786 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.308

Lista tabu: [((70,44,1.0),1), ((44,68,1.414),1), ((25,53,0.0),1), ((53,22,1.414),1), ((57,39,6.325),2), ((25,53,0.0),2), ((53,57,10.63),1), ((34,14,3.606),3), ((14,51,5.099),3), ((49,5,5.0),3), ((14,49,1.414),2), ((62,40,2.828),4), ((29,20,1.0),4), ((62,29,5.099),3), ((31,71,3.162),5), ((38,66,7.28),5), ((38,31,2.236),4), ((77,32,7.28),6), ((74,33,3.606),6), ((8,77,3.606),6), ((32,8,10.77),5), ((1,62,75.0),7), ((62,40,2.828),7), ((15,10,18.974),7), ((10,60,16.125),7), ((40,10,6.403),6), ((30,76,5.099),8), ((76,1,34.132),8), ((64,6,3.162),8), ((6,76,5.385),7), ((18,59,2.236),9), ((39,73,2.0),9), ((18,39,3.0),8)]

ADD: [(10,20,3.162)]

DROP: [(15,10,18.974), (10,60,16.125), (20,37,19.235), (37,1,88.837)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103886 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 50 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103891 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1286.506

Lista tabu: [((12,2,44.283),5), ((2,25,2.236),5), ((18,59,2.236),5), ((2,59,5.831),4), ((44,68,1.414),6), ((39,73,2.0),6), ((73,68,4.472),5), ((24,45,1.0),7), ((27,65,13.038),7), ((24,27,2.0),6), ((40,49,1.414),8), ((49,5,5.0),8), ((14,51,5.099),8), ((51,1,74.33),8), ((5,51,9.22),7), ((1,64,26.833),9), ((6,31,3.606),9), ((31,64,6.708),8)]

ADD: [(39,2,7.211)]

DROP: [(18,2,6.083), (2,59,5.831), (39,73,2.0), (73,1,7.28)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103895 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1286.481

Lista tabu: [((12,2,44.283),1), ((2,25,2.236),1), ((18,59,2.236),1), ((44,68,1.414),2), ((39,73,2.0),2), ((73,68,4.472),1), ((24,45,1.0),3), ((27,65,13.038),3), ((24,27,2.0),2), ((40,49,1.414),4), ((49,5,5.0),4), ((14,51,5.099),4), ((51,1,74.33),4), ((5,51,9.22),3), ((1,64,26.833),5), ((6,31,3.606),5), ((31,64,6.708),4), ((18,2,6.083),12), ((2,59,5.831),12), ((39,73,2.0),12), ((73,1,7.28),12), ((39,2,7.211),10), ((8,77,3.606),7), ((74,33,3.606),7), ((74,8,7.071),6), ((77,32,7.28),8), ((74,33,3.606),8), ((33,32,8.062),7), ((77,32,7.28),9), ((74,33,3.606),9), ((8,77,3.606),9), ((32,8,10.77),8)]

ADD: [(65,41,10.63)]

DROP: [(27,65,13.038), (12,25,46.174), (41,54,20.616)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103898 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1285.516

Lista tabu: [((40,49,1.414),1), ((49,5,5.0),1), ((14,51,5.099),1), ((51,1,74.33),1), ((1,64,26.833),2), ((6,31,3.606),2), ((31,64,6.708),1), ((18,2,6.083),9), ((2,59,5.831),9), ((39,73,2.0),9), ((73,1,7.28),9), ((39,2,7.211),7), ((8,77,3.606),4), ((74,33,3.606),4), ((74,8,7.071),3), ((77,32,7.28),5), ((74,33,3.606),5), ((33,32,8.062),4), ((77,32,7.28),6), ((74,33,3.606),6), ((8,77,3.606),6), ((32,8,10.77),5), ((27,65,13.038),13), ((12,25,46.174),13), ((41,54,20.616),13), ((65,41,10.63),11), ((5,75,5.831),8), ((20,10,3.162),8), ((10,75,4.243),7), ((30,76,5.099),9), ((76,1,34.132),9), ((1,64,26.833),9), ((64,76,7.81),8)]

ADD: [(39,25,5.385)]

DROP: [(39,2,7.211), (2,1,9.434), (27,25,40.311), (25,53,0.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103899 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1283.552

Lista tabu: [((1,64,26.833),1), ((6,31,3.606),1), ((18,2,6.083),8), ((2,59,5.831),8), ((39,73,2.0),8), ((73,1,7.28),8), ((39,2,7.211),6), ((8,77,3.606),3), ((74,33,3.606),3), ((74,8,7.071),2), ((77,32,7.28),4), ((74,33,3.606),4), ((33,32,8.062),3), ((77,32,7.28),5), ((74,33,3.606),5), ((8,77,3.606),5), ((32,8,10.77),4), ((27,65,13.038),12), ((12,25,46.174),12), ((41,54,20.616),12), ((65,41,10.63),10), ((5,75,5.831),7), ((20,10,3.162),7), ((10,75,4.243),6), ((30,76,5.099),8), ((76,1,34.132),8), ((1,64,26.833),8), ((64,76,7.81),7), ((39,2,7.211),15), ((2,1,9.434),15), ((27,25,40.311),15), ((25,53,0.0),15), ((39,25,5.385),13)]

ADD: [(25,70,4.243)]

DROP: [(59,70,2.236), (39,25,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103920 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1282.501

Lista tabu: [((64,6,3.162),1), ((6,31,3.606),1), ((33,30,14.866),1), ((30,76,5.099),1), ((31,71,3.162),2), ((38,66,7.28),2), ((66,71,9.055),1), ((33,30,14.866),3), ((58,8,9.434),3), ((48,58,15.62),3), ((58,30,5.0),2), ((1,48,23.022),4), ((48,58,15.62),4), ((64,6,3.162),4), ((48,6,8.0),3), ((8,77,3.606),5), ((33,30,14.866),5), ((8,33,3.606),4), ((71,38,2.236),6), ((33,30,14.866),6), ((30,71,3.162),5), ((15,37,12.0),7), ((37,60,22.361),7), ((20,10,3.162),7), ((10,1,75.392),7), ((60,10,16.125),6), ((1,48,23.022),8), ((48,58,15.62),8), ((66,1,28.302),8), ((66,48,5.385),7), ((56,34,2.828),9), ((34,14,3.606),9), ((49,5,5.0),9), ((5,75,5.831),9), ((34,49,5.0),8)]

ADD: [(70,68,1.0)]

DROP: [(25,70,4.243), (44,68,1.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103949 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1280.176

Lista tabu: [((17,67,3.162),1), ((67,61,1.0),1), ((19,26,3.162),1), ((36,56,7.071),2), ((34,14,3.606),2), ((34,36,9.055),1), ((34,14,3.606),3), ((14,51,5.099),3), ((40,49,1.414),3), ((40,14,2.0),2), ((5,75,5.831),4), ((29,20,1.0),4), ((20,75,2.0),3), ((39,57,6.325),5), ((57,68,5.657),5), ((2,53,2.236),5), ((2,57,12.806),4), ((37,60,22.361),6), ((60,36,6.325),6), ((5,75,5.831),6), ((75,29,1.0),6), ((36,75,15.811),5), ((58,8,9.434),7), ((74,33,3.606),7), ((58,74,16.401),6), ((59,39,1.414),8), ((44,25,3.606),8), ((39,25,5.385),7), ((2,53,2.236),9), ((22,1,10.0),9), ((22,2,3.606),8)]

ADD: [(25,22,1.414)]

DROP: [(44,25,3.606), (25,1,9.899), (53,22,1.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104018 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.54

Lista tabu: [((25,22,1.414),1), ((22,1,10.0),1), ((70,44,1.0),1), ((40,49,1.414),2), ((20,10,3.162),2), ((49,10,6.403),1), ((43,17,3.606),3), ((67,61,1.0),3), ((67,43,5.385),2), ((78,24,1.0),4), ((24,45,1.0),4), ((1,41,38.471),4), ((24,41,10.63),3), ((64,6,3.162),5), ((38,66,7.28),5), ((6,66,3.606),4), ((1,42,77.201),6), ((15,37,12.0),6), ((37,42,14.0),5), ((2,53,2.236),7), ((22,1,10.0),7), ((22,2,3.606),6), ((1,18,6.325),8), ((39,57,6.325),8), ((18,57,9.22),7), ((60,36,6.325),9), ((36,56,7.071),9), ((40,49,1.414),9), ((49,5,5.0),9), ((36,5,12.806),8)]

ADD: [(59,44,2.828)]

DROP: [(44,1,11.18), (59,39,1.414), (73,59,1.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104023 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.362

Lista tabu: [((1,42,77.201),1), ((15,37,12.0),1), ((2,53,2.236),2), ((22,1,10.0),2), ((22,2,3.606),1), ((1,18,6.325),3), ((39,57,6.325),3), ((18,57,9.22),2), ((60,36,6.325),4), ((36,56,7.071),4), ((40,49,1.414),4), ((49,5,5.0),4), ((36,5,12.806),3), ((44,1,11.18),11), ((59,39,1.414),11), ((73,59,1.414),11), ((59,44,2.828),9), ((43,17,3.606),6), ((61,7,10.296),6), ((7,17,14.318),5), ((18,73,1.0),7), ((44,59,2.828),7), ((18,44,5.0),6), ((37,60,22.361),8), ((34,14,3.606),8), ((60,14,10.44),7), ((30,76,5.099),9), ((76,1,34.132),9), ((63,3,44.294),9), ((3,76,16.279),8)]

ADD: [(68,44,1.414)]

DROP: [(68,70,1.0), (44,59,2.828)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104123 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 51 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104140 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1285.96

Lista tabu: [((1,64,26.833),1), ((6,31,3.606),1), ((53,25,0.0),2), ((25,22,1.414),2), ((39,73,2.0),2), ((39,25,5.385),1), ((67,61,1.0),3), ((61,7,10.296),3), ((19,26,3.162),3), ((19,61,7.071),2), ((18,68,5.385),4), ((44,70,1.0),4), ((39,73,2.0),4), ((44,73,4.243),3), ((53,25,0.0),5), ((25,22,1.414),5), ((59,1,8.544),5), ((59,25,4.123),4), ((33,30,14.866),6), ((30,76,5.099),6), ((31,71,3.162),6), ((71,38,2.236),6), ((30,38,3.606),5), ((34,14,3.606),7), ((14,51,5.099),7), ((20,10,3.162),7), ((10,14,7.81),6), ((36,56,7.071),8), ((56,34,2.828),8), ((10,1,75.392),8), ((10,56,14.213),7), ((58,8,9.434),9), ((28,50,4.472),9), ((58,50,12.207),8)]

ADD: [(59,73,1.414)]

DROP: [(73,18,1.0), (59,1,8.544)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104143 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1282.907

Lista tabu: [((18,68,5.385),1), ((44,70,1.0),1), ((39,73,2.0),1), ((53,25,0.0),2), ((25,22,1.414),2), ((59,1,8.544),2), ((59,25,4.123),1), ((33,30,14.866),3), ((30,76,5.099),3), ((31,71,3.162),3), ((71,38,2.236),3), ((30,38,3.606),2), ((34,14,3.606),4), ((14,51,5.099),4), ((20,10,3.162),4), ((10,14,7.81),3), ((36,56,7.071),5), ((56,34,2.828),5), ((10,1,75.392),5), ((10,56,14.213),4), ((58,8,9.434),6), ((28,50,4.472),6), ((58,50,12.207),5), ((73,18,1.0),13), ((59,1,8.544),13), ((59,73,1.414),11), ((43,17,3.606),8), ((61,7,10.296),8), ((7,17,14.318),7), ((36,56,7.071),9), ((34,14,3.606),9), ((34,36,9.055),8)]

ADD: [(68,57,5.657)]

DROP: [(57,39,6.325), (68,18,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104155 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1280.321

Lista tabu: [((73,18,1.0),1), ((59,1,8.544),1), ((57,39,6.325),4), ((68,18,5.385),4), ((68,57,5.657),2), ((34,14,3.606),1), ((14,51,5.099),1), ((75,29,1.0),1), ((54,69,12.0),2), ((19,26,3.162),2), ((11,19,4.472),2), ((19,54,15.264),1), ((70,59,2.236),3), ((59,73,1.414),3), ((39,18,3.0),3), ((18,1,6.325),3), ((18,70,4.472),2), ((8,77,3.606),4), ((74,33,3.606),4), ((74,8,7.071),3), ((44,70,1.0),5), ((70,59,2.236),5), ((2,53,2.236),5), ((53,25,0.0),5), ((44,53,3.606),4), ((5,75,5.831),6), ((29,20,1.0),6), ((62,40,2.828),6), ((40,29,3.162),5), ((1,48,23.022),7), ((48,58,15.62),7), ((64,6,3.162),7), ((48,6,8.0),6), ((14,51,5.099),8), ((51,1,74.33),8), ((61,7,10.296),8), ((7,63,12.806),8), ((51,63,15.652),7), ((17,67,3.162),9), ((67,61,1.0),9), ((19,26,3.162),9), ((19,67,6.403),8)]

ADD: [(39,70,2.236)]

DROP: [(70,59,2.236), (39,18,3.0), (73,39,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104165 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1275.884

Lista tabu: [((70,59,2.236),6), ((39,18,3.0),6), ((73,39,2.0),6), ((39,70,2.236),4), ((62,40,2.828),1), ((20,10,3.162),1), ((64,6,3.162),2), ((28,50,4.472),2), ((64,50,1.0),1), ((34,14,3.606),3), ((14,51,5.099),3), ((1,62,75.0),3), ((62,40,2.828),3), ((34,62,7.0),2), ((70,39,2.236),4), ((59,73,1.414),4), ((70,59,2.236),3), ((62,40,2.828),5), ((10,1,75.392),5), ((62,10,7.28),4), ((47,35,8.062),6), ((77,32,7.28),6), ((32,47,16.643),5), ((45,27,1.0),7), ((27,2,38.471),7), ((1,41,38.471),7), ((41,65,10.63),7), ((45,41,10.0),6), ((52,46,5.831),8), ((47,35,8.062),8), ((52,47,13.038),7), ((30,76,5.099),9), ((76,1,34.132),9), ((6,31,3.606),9), ((31,71,3.162),9), ((30,31,5.657),8)]

ADD: [(41,12,9.055)]

DROP: [(41,65,10.63), (12,54,28.862)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104265 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 52 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104271 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1286.924

Lista tabu: [((37,60,22.361),4), ((14,51,5.099),4), ((51,60,15.524),3), ((1,48,23.022),5), ((48,58,15.62),5), ((63,3,44.294),5), ((3,48,7.071),4), ((1,43,41.231),6), ((61,7,10.296),6), ((43,7,15.297),5), ((64,6,3.162),7), ((6,31,3.606),7), ((33,30,14.866),7), ((30,76,5.099),7), ((64,30,12.207),6), ((47,35,8.062),8), ((13,16,3.162),8), ((13,47,9.434),7), ((40,49,1.414),9), ((75,29,1.0),9), ((5,75,5.831),9), ((75,40,2.236),8)]

ADD: [(14,36,12.369)]

DROP: [(51,60,15.524), (60,36,6.325), (34,14,3.606), (14,37,23.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104276 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1285.536

Lista tabu: [((1,43,41.231),1), ((61,7,10.296),1), ((64,6,3.162),2), ((6,31,3.606),2), ((33,30,14.866),2), ((30,76,5.099),2), ((64,30,12.207),1), ((47,35,8.062),3), ((13,16,3.162),3), ((13,47,9.434),2), ((40,49,1.414),4), ((75,29,1.0),4), ((5,75,5.831),4), ((75,40,2.236),3), ((51,60,15.524),11), ((60,36,6.325),11), ((34,14,3.606),11), ((14,37,23.0),11), ((14,36,12.369),9), ((51,14,5.099),6), ((14,36,12.369),6), ((62,40,2.828),6), ((62,14,4.472),5), ((17,67,3.162),7), ((61,7,10.296),7), ((7,67,11.18),6), ((51,14,5.099),8), ((14,36,12.369),8), ((20,10,3.162),8), ((10,14,7.81),7), ((57,68,5.657),9), ((70,39,2.236),9), ((39,68,2.828),8)]

ADD: [(60,14,10.44)]

DROP: [(14,36,12.369), (60,37,22.361), (34,60,8.602)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104376 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 52 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104381 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1291.361

Lista tabu: [((1,64,26.833),5), ((6,31,3.606),5), ((64,31,6.708),4), ((5,75,5.831),6), ((20,10,3.162),6), ((20,5,5.099),5), ((33,30,14.866),7), ((30,76,5.099),7), ((31,64,6.708),7), ((64,6,3.162),7), ((30,6,9.22),6), ((70,39,2.236),8), ((59,73,1.414),8), ((70,59,2.236),7), ((45,27,1.0),9), ((27,2,38.471),9), ((1,41,38.471),9), ((41,12,9.055),9), ((45,41,10.0),8)]

ADD: [(31,66,6.0)]

DROP: [(1,66,28.302), (66,38,7.28), (31,64,6.708), (64,6,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104382 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1290.492

Lista tabu: [((1,64,26.833),4), ((6,31,3.606),4), ((64,31,6.708),3), ((5,75,5.831),5), ((20,10,3.162),5), ((20,5,5.099),4), ((33,30,14.866),6), ((30,76,5.099),6), ((31,64,6.708),6), ((64,6,3.162),6), ((30,6,9.22),5), ((70,39,2.236),7), ((59,73,1.414),7), ((70,59,2.236),6), ((45,27,1.0),8), ((27,2,38.471),8), ((1,41,38.471),8), ((41,12,9.055),8), ((45,41,10.0),7), ((1,66,28.302),15), ((66,38,7.28),15), ((31,64,6.708),15), ((64,6,3.162),15), ((31,66,6.0),13)]

ADD: [(39,57,6.325)]

DROP: [(1,57,15.0), (39,59,1.414), (70,39,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104389 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1290.374

Lista tabu: [((45,27,1.0),1), ((27,2,38.471),1), ((1,41,38.471),1), ((41,12,9.055),1), ((1,66,28.302),8), ((66,38,7.28),8), ((31,64,6.708),8), ((64,6,3.162),8), ((31,66,6.0),6), ((1,57,15.0),9), ((39,59,1.414),9), ((70,39,2.236),9), ((39,57,6.325),7), ((36,56,7.071),4), ((56,34,2.828),4), ((29,20,1.0),4), ((56,20,11.314),3), ((67,61,1.0),5), ((61,7,10.296),5), ((11,19,4.472),5), ((61,11,11.402),4), ((64,38,8.602),6), ((28,50,4.472),6), ((64,50,1.0),5), ((19,26,3.162),7), ((26,1,43.863),7), ((43,17,3.606),7), ((17,67,3.162),7), ((26,67,8.062),6), ((64,38,8.602),8), ((38,71,2.236),8), ((48,58,15.62),8), ((58,8,9.434),8), ((64,58,13.038),7), ((56,34,2.828),9), ((34,37,25.179),9), ((49,5,5.0),9), ((5,75,5.831),9), ((34,49,5.0),8)]

ADD: [(39,73,2.0)]

DROP: [(1,39,9.22), (73,18,1.0), (59,73,1.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104443 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1289.569

Lista tabu: [((67,61,1.0),1), ((61,7,10.296),1), ((19,26,3.162),1), ((69,11,13.601),2), ((19,26,3.162),2), ((19,69,13.601),1), ((25,22,1.414),3), ((22,1,10.0),3), ((70,59,2.236),3), ((22,70,2.828),2), ((40,49,1.414),4), ((20,10,3.162),4), ((49,10,6.403),3), ((1,51,74.33),5), ((51,14,5.099),5), ((63,3,44.294),5), ((3,1,18.974),5), ((51,63,15.652),4), ((73,39,2.0),6), ((68,44,1.414),6), ((68,73,4.472),5), ((1,48,23.022),7), ((48,58,15.62),7), ((63,3,44.294),7), ((3,48,7.071),6), ((37,15,12.0),8), ((42,1,77.201),8), ((37,42,14.0),7), ((27,2,38.471),9), ((2,53,2.236),9), ((1,73,7.28),9), ((73,2,6.325),8)]

ADD: [(50,71,9.487)]

DROP: [(50,4,39.962), (38,71,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104455 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1286.018

Lista tabu: [((50,4,39.962),4), ((38,71,2.236),4), ((50,71,9.487),2), ((68,44,1.414),1), ((70,59,2.236),1), ((59,18,2.236),2), ((18,1,6.325),2), ((27,2,38.471),2), ((18,2,6.083),1), ((25,22,1.414),3), ((70,59,2.236),3), ((59,25,4.123),2), ((52,46,5.831),4), ((13,16,3.162),4), ((52,13,6.403),3), ((59,18,2.236),5), ((44,70,1.0),5), ((68,44,1.414),5), ((18,44,5.0),4), ((47,35,8.062),6), ((16,1,44.777),6), ((13,16,3.162),6), ((16,47,11.705),5), ((43,17,3.606),7), ((17,67,3.162),7), ((11,19,4.472),7), ((17,11,7.81),6), ((52,46,5.831),8), ((35,13,1.414),8), ((35,52,6.708),7), ((50,71,9.487),9), ((71,31,3.162),9), ((33,30,14.866),9), ((30,76,5.099),9), ((50,30,11.662),8)]

ADD: [(38,6,5.657)]

DROP: [(1,64,26.833), (64,38,8.602), (66,6,3.606), (6,1,29.967)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104484 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1285.911

Lista tabu: [((47,35,8.062),1), ((13,16,3.162),1), ((51,14,5.099),2), ((14,60,10.44),2), ((1,62,75.0),2), ((62,40,2.828),2), ((51,62,1.414),1), ((70,59,2.236),3), ((59,18,2.236),3), ((22,1,10.0),3), ((59,22,3.0),2), ((2,53,2.236),4), ((25,22,1.414),4), ((2,25,2.236),3), ((51,14,5.099),5), ((14,60,10.44),5), ((20,10,3.162),5), ((10,14,7.81),4), ((60,36,6.325),6), ((36,56,7.071),6), ((40,49,1.414),6), ((49,5,5.0),6), ((36,5,12.806),5), ((51,14,5.099),7), ((14,60,10.44),7), ((29,20,1.0),7), ((14,20,5.0),6), ((14,60,10.44),8), ((36,56,7.071),8), ((60,56,8.602),7), ((69,11,13.601),9), ((11,19,4.472),9), ((17,67,3.162),9), ((11,67,10.63),8)]

ADD: [(31,50,6.325)]

DROP: [(50,71,9.487), (31,66,6.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104495 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1285.294

Lista tabu: [((50,71,9.487),5), ((31,66,6.0),5), ((31,50,6.325),3), ((1,51,74.33),1), ((51,14,5.099),1), ((63,3,44.294),1), ((3,1,18.974),1), ((29,20,1.0),2), ((20,10,3.162),2), ((51,14,5.099),2), ((14,60,10.44),2), ((20,51,5.385),1), ((77,32,7.28),3), ((74,33,3.606),3), ((74,77,3.606),2), ((17,67,3.162),4), ((61,7,10.296),4), ((61,17,4.123),3), ((2,53,2.236),5), ((53,25,0.0),5), ((39,57,6.325),5), ((57,68,5.657),5), ((53,39,5.385),4), ((1,28,22.825),6), ((28,50,4.472),6), ((63,3,44.294),6), ((3,1,18.974),6), ((50,3,9.22),5), ((36,56,7.071),7), ((34,37,25.179),7), ((51,14,5.099),7), ((51,56,10.44),6), ((27,2,38.471),8), ((2,53,2.236),8), ((73,39,2.0),8), ((2,39,7.211),7), ((6,38,5.657),9), ((38,4,31.906),9), ((28,50,4.472),9), ((50,31,6.325),9), ((38,28,12.53),8)]

ADD: [(64,31,6.708)]

DROP: [(50,31,6.325), (66,64,3.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 104506 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1275.642

